trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,cluster_id,n_cells
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster329,329,Mmb_329,Mammillary body,NEUR,HDC VGLUT2,"Hypothalamus: 99.7%, Midbrain: 0.3%, Thalamus: 0.1%","Human HTHma-HTHtub: 33.4%, Human HTHtub: 25.8%, Human MN: 23.5%","SIM1, AL691420.1, FOXB1, PITX2, AC244258.1, LHX1-DT, ADGRL4, DAPL1, ANXA3, AC093912.1",16361,16.29,0.0249,5.919,0.0029649,2.527989949915427,False,117,False,,329,1487.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster240,240,MGE_240,MGE interneuron,NEUR,GABA,"Cerebral cortex: 92.3%, Amygdala: 3.0%, Hippocampus: 2.3%","Human M1C: 10.5%, Human MTG: 7.6%, Human A40: 5.0%","AC011586.2, AC022905.1, MSR1, IL18R1, PRDM1, MYO5B, RGS5, CDKN2B-AS1, CMTM8, CDCA7",16361,18.408,0.024415,6.7388,0.0031548,2.5010281678460125,False,118,False,,240,1327.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster394,394,Splat_394,Splatter,NEUR,VGLUT2,"Pons: 92.2%, Midbrain: 6.7%, Medulla: 0.5%","Human PB: 78.3%, Human DTg: 10.3%, Human PAG: 4.6%","NPS, LINC01798, IRX4, SLC5A7, LHX9, AC006296.3, AC074099.1, IRX2, LINC01876, TH",16361,12.858,0.023037,4.7086,0.0031638,2.499790978284892,False,119,False,,394,1791.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster210,210,MSN_210,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 97.9%, Thalamus: 1.9%, Hippocampus: 0.2%","Human Pu: 80.1%, Human CaB: 12.7%, Human GPe: 4.5%","LINC02137, AL445584.2, AL450332.1, DDIT4L, PTPN7, LPL, AC092979.1, MME, PLEK, SLC25A24P1",16361,11.565,0.023612,4.2386,0.0031846,2.496945109231981,False,120,False,,210,10299.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster41,41,COP_41,Committed oligodendrocyte precursor,OLIGO,,"Amygdala: 24.7%, Hypothalamus: 23.3%, Basal forebrain: 20.2%","Human HTHso: 18.1%, Human La: 17.3%, Human GPe: 16.1%","OPALIN, LINC01608, CD22, CDH1, FA2H, LINC01099, LINC01792, MYRF, LINC00639, AC110285.1",16361,9.1861,0.022865,3.3686,0.0032,2.494850021680094,False,121,False,,41,1310.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster368,368,Splat_368,Splatter,NEUR,VGLUT2,"Midbrain: 84.5%, Thalamus: 13.4%, Pons: 1.5%","Human PTR: 24.0%, Human PAG: 18.1%, Human IC: 15.7%","EBF3, TFAP2B, TFAP2D, LHX9, BNC2, EBF1, EBF2, ONECUT1, KLHL1, SCN7A",16361,12.125,0.024482,4.4497,0.0032194,2.4922250602822715,False,122,False,,368,10857.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster141,141,DLIT_141,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 95.4%, Basal forebrain: 2.0%, Hippocampus: 1.4%","Human MTG: 7.9%, Human Ig: 6.0%, Human TF: 5.7%","AP003066.1, AC080079.2, BARX2, LINC01680, AL033539.2, AL353709.1, AL138927.1, AC073091.1, AC073091.2, TRABD2A",16361,16.839,0.024194,6.1986,0.0033021,2.481209778804727,False,123,False,,141,9992.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster379,379,Splat_379,Splatter,NEUR,GLY,"Pons: 99.2%, Medulla: 0.8%, Cerebral cortex: 0.0%","Human PnEN: 45.0%, Human DTg: 31.7%, Human PnRF: 17.5%","OTP, SLC6A5, EBF2, GLI2, MAB21L2, EBF1, GPR101, AC022034.3, HEPACAM2, NPBWR1",16361,12.424,0.023099,4.5912,0.0034089,2.4673857386024918,False,124,False,,379,120.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster301,301,CBI_301,Cerebellar inhibitory,NEUR,GLY,"Pons: 92.6%, Medulla: 6.6%, Cerebral cortex: 0.7%","Human PnEN: 37.5%, Human PnAN: 26.5%, Human DTg: 16.9%","SLC6A5, TFAP2B, AC104574.2, PAX2, TFAP2A, BHLHE22, AC090796.1, XDH, AC018618.1, LBX1-AS1",16361,10.06,0.023093,3.7246,0.0034606,2.460848596554507,False,125,False,,301,136.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster340,340,Splat_340,Splatter,NEUR,VGLUT2,"Pons: 88.3%, Midbrain: 9.5%, Thalamus: 1.6%","Human PB: 67.1%, Human DTg: 14.6%, Human PnEN: 5.1%","PTH2, ONECUT1, LHX9, MAB21L2, PRDM6, AC016044.1, DLK1, LINC01798, C1QL1, ONECUT3",16361,9.49,0.022696,3.5187,0.0035022,2.4556590563061964,False,126,False,,340,547.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster158,158,Amex_158,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 68.1%, Cerebral cortex: 25.8%, Hippocampus: 6.0%","Human CMN: 38.7%, Human BM: 16.0%, Human CoA: 12.6%","TACR3, TG, AC002480.2, SEMA3D, ALKAL2, TRHR, NPFFR2, LINC01865, GPC4, WDR86",16361,16.659,0.023762,6.1898,0.0035618,2.44833047042442,False,127,False,,158,6409.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster450,450,Thex_450,Thalamic excitatory,,VGLUT2,"Thalamus: 99.9%, Basal forebrain: 0.0%, Hypothalamus: 0.0%","Human MD: 45.8%, Human ANC: 20.8%, Human ETH: 14.5%","CASQ2, RGS16, AC016766.1, SHOX2, GDNF, TGFBR2, FAM20A, VANGL1, IRAG1, LINC00868",16361,11.242,0.023986,4.181,0.003589,2.4450265416667603,False,128,False,,450,3092.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster389,389,Splat_389,Splatter,NEUR,GABA,"Pons: 67.3%, Midbrain: 29.6%, Thalamus: 2.4%","Human PnEN: 56.0%, Human PAG: 12.6%, Human DTg: 9.7%","NMB, GATA3, AL121974.1, IRX2, CALCR, GATA2, TACR3, TRPM8, VWA5B1, LMO1",16361,15.899,0.023683,5.9174,0.0036104,2.4424446794879104,False,129,False,,389,759.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster418,418,Splat_418,Splatter,NEUR,HDC VGLUT2,"Hypothalamus: 99.3%, Midbrain: 0.5%, Thalamus: 0.1%","Human HTHso-HTHtub: 52.0%, Human HTHtub: 32.9%, Human HTHma-HTHtub: 10.3%","FEZF1, FEZF1-AS1, PGR, LINC00540, DGKK, ZCCHC12, PRLR, PGR-AS1, SYTL4, ANKRD34B",16361,11.182,0.022899,4.1636,0.0036233,2.4408957060011653,False,130,False,,418,5390.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster134,134,ULIT_134,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.3%, Hippocampus: 0.5%, Basal forebrain: 0.2%","Human M1C: 13.0%, Human MTG: 9.4%, Human A29-A30: 8.2%","AL157769.1, LINC02444, VIPR2, LINC01721, COBLL1, CCDC168, CCDC68, LINC02296, SLC38A11, AC246817.1",16361,15.554,0.02435,5.7983,0.0036584,2.4367088116273745,False,131,False,,134,12095.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster255,255,MGE_255,MGE interneuron,NEUR,GABA,"Cerebral cortex: 67.2%, Amygdala: 13.0%, Hippocampus: 12.1%","Human M1C: 5.6%, Human CEN: 5.0%, Human MTG: 4.3%","AC046195.2, WNT16, GLP1R, HGF, AL138899.1, MYBPC1, TRDN, LINC01885, AC046195.1, AC006364.1",16361,15.053,0.023441,5.6219,0.0037115,2.430450535111296,False,132,False,,255,3341.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster248,248,MGE_248,MGE interneuron,NEUR,GABA,"Cerebral cortex: 78.8%, Hippocampus: 12.5%, Amygdala: 5.0%","Human V1C: 11.2%, Human M1C: 10.1%, Human MTG: 4.4%","HPGD, TAC1, FAM89A, AL450345.2, DCN, ALDH1A3, AC096751.2, CORT, BMP3, LHX6",16361,15.976,0.023597,5.9717,0.0037379,2.4273723214775504,False,133,False,,248,2535.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster265,265,LLC_265,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 72.8%, Amygdala: 17.1%, Hippocampus: 5.1%","Human MEC: 6.1%, Human M1C: 4.8%, Human BL: 4.2%","AC046195.2, LINC00943, PCDH18, COL15A1, PTHLH, C1QL1, LINC01837, NOG, CA8, PLEKHH2",16361,15.793,0.024374,5.917,0.0038078,2.419325870470709,False,134,False,,265,4251.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster93,93,DLNP_93,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 97.2%, Basal forebrain: 1.1%, Hypothalamus: 0.7%","Human M1C: 28.5%, Human A23: 15.2%, Human A29-A30: 9.3%","IFNG-AS1, NPSR1-AS1, ERG, CD200R1L, LINC02218, BARX2, CCDC80, IL26, LINC02042, ROBO3",16361,15.391,0.023525,5.7717,0.0038351,2.416223307365072,False,135,False,,93,2217.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster376,376,Splat_376,Splatter,NEUR,VGLUT2,"Hypothalamus: 51.0%, Midbrain: 37.9%, Thalamus: 6.6%","Human SN-RN: 18.1%, Human HTHma: 17.5%, Human HTHso-HTHtub: 14.7%","TRH, LMX1A, SIM1, OTP, MIR217HG, FEZF1-AS1, ONECUT1, DLK1, PITX2, ONECUT3",16361,15.217,0.022913,5.7199,0.0039073,2.4081232426419383,False,136,False,,376,2573.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster365,365,Splat_365,Splatter,NEUR,GABA VGLUT2,"Pons: 43.0%, Midbrain: 30.2%, Medulla: 17.1%","Human DTg: 13.8%, Human PnEN: 12.8%, Human MoRF-MoEN: 11.6%","SLC6A5, GLRA1, ONECUT1, LHX5-AS1, MAB21L2, LHX1, LINC01933, ASAH2, KLHL1, IGDCC4",16361,16.655,0.022784,6.4049,0.0046625,2.331381155183256,False,137,False,,365,28081.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster267,267,LLC_267,LAMP5-LHX6 and Chandelier,NEUR,GABA VGLUT3,"Hippocampus: 80.6%, Cerebral cortex: 13.8%, Amygdala: 1.9%","Human CA4C-DGC: 23.2%, Human CA1U-CA2U-CA3U: 10.4%, Human CA1C-CA3C: 9.5%","EXOC1L, CASP4LP, AC092819.3, ACADL, LINC01344, ANO1, CHST9, CHRDL1, ROR1, MYB",16361,16.387,0.023601,6.3022,0.0046628,2.331353212201343,False,138,False,,267,1018.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster264,264,LLC_264,LAMP5-LHX6 and Chandelier,,GABA,"Cerebral cortex: 84.5%, Amygdala: 5.7%, Basal forebrain: 4.7%","Human M1C: 6.5%, Human S1C: 5.6%, Human A29-A30: 4.8%","COL15A1, LINC00943, AC046195.2, NOG, LINC01837, C1QL1, CA8, PTHLH, CRH, ZNF385D-AS2",16361,15.764,0.023097,6.063,0.0046667,2.330990116949061,False,139,False,,264,6669.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster370,370,Splat_370,Splatter,NEUR,VGLUT2,"Midbrain: 98.8%, Pons: 0.5%, Thalamus: 0.5%","Human SC: 76.1%, Human IC: 11.3%, Human PTR: 7.9%","EBF2, TFAP2B, EBF3, EBF1, LHX9, POU4F1, HSPD1P8, LEF1, TFAP2D, LGR5",16361,16.309,0.022671,6.2782,0.0046963,2.328244168109874,False,140,False,,370,3622.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster375,375,Splat_375,Splatter,NEUR,VGLUT2 VGLUT3,"Thalamus: 94.3%, Midbrain: 5.4%, Pons: 0.1%","Human ETH: 77.2%, Human MD-Re: 14.9%, Human PAG-DR: 3.3%","GPR151, POU4F1, MMRN1, DLK1, LHX9, LRRC55, LINC01497, EBF1, LINC01876, ONECUT1",16361,12.089,0.022057,4.6545,0.0047026,2.3276619604800977,False,141,False,,375,2762.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster260,260,MGE_260,MGE interneuron,NEUR,GABA,"Cerebral cortex: 86.4%, Amygdala: 4.6%, Basal forebrain: 4.2%","Human MEC: 9.0%, Human FI: 6.2%, Human ACC: 5.8%","OSTN, IQGAP2, TCIM, AC022905.1, C1QL1, ACADL, WNT16, LHX6, CRHBP, MYO5B",16361,16.8,0.02354,6.5029,0.0048954,2.3102118164869143,False,142,False,,260,6212.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster433,433,Midi_433,Midbrain-derived inhibitory,NEUR,GABA,"Midbrain: 89.4%, Thalamus: 8.3%, Hypothalamus: 1.3%","Human SC: 51.7%, Human PTR: 13.8%, Human IC: 9.1%","OTX2, LINC01210, OTX2-AS1, AL137100.3, AL161757.4, CHODL, PRSS12, AL109761.1, GALR1, SOX14",16361,11.334,0.022839,4.4395,0.0053454,2.2720197906810427,False,143,False,,433,1351.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster310,310,URL_310,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 52.4%, Pons: 26.2%, Medulla: 15.1%","Human CBV: 34.8%, Human PnAN: 19.7%, Human CbDN: 13.1%","CBLN3, AC092957.1, CRTAM, AC021698.1, LINC01036, AC073225.1, LINC01798, SLC22A31, AC044798.3, AC020659.1",16361,9.1161,0.022758,3.592,0.0055816,2.2532412900289125,False,144,False,,310,33405.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster295,295,CGE_295,CGE interneuron,NEUR,GABA,"Cerebral cortex: 67.0%, Amygdala: 17.8%, Hippocampus: 8.6%","Human M1C: 5.2%, Human MEC: 5.2%, Human BL: 4.2%","VIP, EREG, CRH, AC013265.1, TAC3, SLC6A2, AC062021.1, AL391832.4, SP8, PTHLH",16361,12.324,0.022868,4.8571,0.0055898,2.2526037306556597,False,145,False,,295,4922.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster259,259,MGE_259,MGE interneuron,NEUR,GABA,"Cerebral cortex: 89.3%, Amygdala: 3.4%, Hippocampus: 3.3%","Human MTG: 6.4%, Human M1C: 6.3%, Human A43: 4.0%","RGS5, AC022905.1, MYO5B, AL136114.1, TCIM, KCNS3, AC011586.2, MAFB, LHX6, CRHBP",16361,17.519,0.023077,6.9102,0.0056249,2.249885194076019,False,146,False,,259,17841.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster354,354,Splat_354,Splatter,NEUR,GABA,"Midbrain: 86.4%, Thalamus: 9.6%, Pons: 2.2%","Human PTR: 31.6%, Human SN-RN: 20.7%, Human SN: 19.1%","GATA3, LHX1, LHX1-DT, LHX5-AS1, GATA3-AS1, ASAH2, ST8SIA6, SAMD11, SIX3, GATA2",16361,16.134,0.021743,6.3842,0.0057553,2.239932033467931,False,147,False,,354,1441.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster245,245,MGE_245,MGE interneuron,NEUR,GABA,"Amygdala: 50.6%, Cerebral cortex: 31.0%, Hippocampus: 15.3%","Human CMN: 23.8%, Human BL: 9.2%, Human BM: 7.6%","NPY, LINC02397, ELFN1, SST, MCUB, AC022905.1, STK32B, TNFSF15, AC105411.1, AC113347.4",16361,15.027,0.021492,5.9532,0.0058039,2.236280078974193,False,148,False,,245,1566.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster458,458,Thex_458,Thalamic excitatory,NEUR,VGLUT2,"Thalamus: 93.6%, Midbrain: 6.4%, Amygdala: 0.0%","Human ETH: 22.6%, Human MD: 19.4%, Human ANC: 18.3%","SPTLC3, NTS, COL6A5, AC105213.1, AL033530.1, CCDC141, CYP27C1, LINC02775, LHX9, ADGRG6",16361,10.81,0.022207,4.2832,0.005809,2.2358986235237714,False,149,False,,458,7494.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster125,125,ULIT_125,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 98.3%, Basal forebrain: 0.9%, Amygdala: 0.4%","Human MTG: 12.0%, Human V2: 10.3%, Human A5-A7: 9.0%","LINC02306, AC110614.1, LINC00507, LINC00326, AC097512.1, LINC00508, AC092440.1, AL132633.1, CYP1B1, AC093607.1",16361,15.991,0.022187,6.411,0.0063167,2.199509748630157,False,150,False,,125,13397.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster130,130,ULIT_130,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 97.8%, Amygdala: 0.7%, Basal forebrain: 0.7%","Human A29-A30: 18.1%, Human MTG: 12.0%, Human A23: 7.7%","AC008568.1, AC025839.1, LINC02296, AJ009632.2, SLC38A11, AL117329.1, ENPEP, MIR3976HG, AC016598.2, MFGE8",16361,16.307,0.021671,6.6024,0.0067644,2.169770719132187,False,151,False,,130,25496.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster440,440,Midi_440,Midbrain-derived inhibitory,NEUR,GABA,"Thalamus: 87.1%, Midbrain: 10.2%, Pons: 1.9%","Human ETH: 15.2%, Human Pul: 11.7%, Human MD: 10.5%","AC008163.1, OTX2-AS1, DMBX1, AL161757.4, OTX2, AL137100.3, LINC01210, CASR, GATA3, SOX14",16361,14.149,0.021923,5.7875,0.0072536,2.139446397278125,False,152,False,,440,7366.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster148,148,DLIT_148,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 85.2%, Basal forebrain: 6.0%, Amygdala: 5.0%","Human MTG: 7.7%, Human ACC: 7.4%, Human FI: 6.6%","LINC00343, AC011754.1, THEMIS, TMEM233, AL356432.3, AC092131.1, AC079163.2, AC004917.1, AC015943.1, SH2D1B",16361,16.207,0.021905,6.6449,0.0073707,2.1324912649630585,False,153,False,,148,16196.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster419,419,Amex_419,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 78.9%, Cerebral cortex: 14.0%, Thalamus: 5.1%","Human CMN: 29.0%, Human BM: 24.6%, Human CEN: 18.4%","AC025244.1, AC096759.1, SCN5A, FAM9B, GABRQ, LINC01920, VWA5B1, CYP19A1, CARM1P1, LINC02498",16361,15.82,0.020775,6.5114,0.0075629,2.1213116419991462,False,154,False,,419,2170.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster367,367,Splat_367,Splatter,NEUR,VGLUT2,"Midbrain: 96.9%, Thalamus: 2.6%, Pons: 0.3%","Human SC: 38.5%, Human IC: 29.3%, Human PAG: 15.2%","LHX9, TFAP2D, TAC1, SAMD11, POU4F1, FAM9B, BARHL1, AC092114.1, SLC17A6, LINC01568",16361,16.736,0.020809,6.9314,0.0078849,2.103203810226465,False,155,False,,367,4065.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster304,304,CBI_304,Cerebellar inhibitory,,GABA,"Cerebellum: 95.5%, Pons: 2.4%, Medulla: 1.8%","Human CBV: 87.2%, Human CBL: 8.3%, Human PnAN: 1.4%","SCGN, TFAP2B, LMCD1, LIPG, AL162718.1, CLCNKA, LRRC38, TFAP2A, BHLHE22, AC010476.2",16361,8.3308,0.020156,3.4637,0.0080885,2.092132010170615,False,156,False,,304,719.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster311,311,URL_311,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 72.7%, Medulla: 10.3%, Pons: 8.2%","Human CBV: 33.7%, Human CBL: 23.0%, Human CbDN: 16.1%","CBLN3, AC073225.1, AC092957.1, CRTAM, SLC22A31, CDH15, PRR35, LINC01798, FAT2, AC044798.3",16361,7.2456,0.021476,3.0251,0.0083124,2.0802735663155363,False,157,False,,311,97038.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster256,256,MGE_256,MGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 68.6%, Hippocampus: 21.8%, Basal forebrain: 5.0%","Human M1C: 8.3%, Human Sub: 6.3%, Human CA1U-CA2U-CA3U: 6.0%","WNT16, AC046195.2, MEPE, MYBPC1, AC006364.1, SRPK3, CPED1, AC106865.1, LHX6, AC022905.1",16361,13.754,0.020646,5.7463,0.0083485,2.078391548497547,False,158,False,,256,5526.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster266,266,LLC_266,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Amygdala: 42.8%, Hippocampus: 27.1%, Cerebral cortex: 25.1%","Human CMN: 12.5%, Human BL: 8.8%, Human La: 8.4%","IL18R1, C1QL1, COL15A1, IBSP, LINC01837, CPED1, LINC00943, GRIN2C, LHX6, PTHLH",16361,14.413,0.021055,6.0369,0.0084878,2.071204862367756,False,159,False,,266,3566.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster128,128,ULIT_128,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.9%, Hypothalamus: 0.0%, Basal forebrain: 0.0%","Human M1C: 73.1%, Human S1C: 17.9%, Human A32: 4.1%","AJ009632.2, MIR3976HG, LAMA2, TWIST1, VIPR2, AC087883.2, LINC02055, COL5A2, AL138694.1, SCTR",16361,14.901,0.020868,6.4097,0.010048,1.9979203736068791,False,160,False,,128,10650.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster401,401,Misc_401,Miscellaneous,NEUR,VGLUT2,"Hippocampus: 76.2%, Amygdala: 19.4%, Cerebral cortex: 4.4%","Human CA1U-CA2U-CA3U: 73.9%, Human BL: 8.9%, Human CMN: 7.1%","FST, SOX11, AC087516.2, BHLHE22, AL138826.1, LINC01163, SOX4, AC012409.2, AC112236.1, GPC2",16361,8.8265,0.020084,3.8179,0.0104,1.9829666607012197,False,161,False,,401,2038.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster238,238,Splat_238,Splatter,NEUR,GABA,"Basal forebrain: 57.1%, Amygdala: 27.7%, Cerebral cortex: 6.8%","Human CaB: 15.6%, Human NAC: 12.7%, Human SI: 10.8%","CRABP1, KLB, AP002989.1, HTR3A, PLSCR5, PDGFD, HAPLN1, EXOC1L, IL1RAPL2, AL356108.1",16361,14.407,0.020464,6.2585,0.010676,1.97159143488453,False,162,False,,238,7651.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster86,86,DLNP_86,Deep-layer near-projecting,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 97.0%, Basal forebrain: 1.8%, Hippocampus: 1.1%","Human M1C: 30.8%, Human S1C: 8.6%, Human Ig: 6.4%","IFNG-AS1, NPSR1-AS1, IL26, ROBO3, AC087863.2, LINC02444, SLC9C1, LINC02218, NPSR1, LINC01479",16361,12.602,0.020927,5.5026,0.011012,1.9581337972787074,False,163,False,,86,1508.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster453,453,Thex_453,Thalamic excitatory,,VGLUT2,"Thalamus: 82.7%, Midbrain: 17.3%, Cerebral cortex: 0.0%","Human LG: 29.5%, Human MG: 24.7%, Human PTR: 14.4%","CARTPT, CASQ2, ST8SIA6-AS1, PLEKHG4B, RGS16, LEF1, PVALB, PPP1R17, CYP27C1, LINC00868",16361,9.5356,0.020632,4.1779,0.011241,1.9491950521865395,False,164,False,,453,5556.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster382,382,Splat_382,Splatter,NEUR,VGLUT2,"Amygdala: 32.1%, Hypothalamus: 30.4%, Basal forebrain: 21.9%","Human BNST: 19.6%, Human SI: 14.2%, Human HTHpo: 13.5%","FST, LINC00348, CALCR, RSPO3, KCNJ5, DMRTA2, LHX5-AS1, PGM5, LHX5, FAM9B",16361,12.011,0.021127,5.2709,0.011349,1.9450424039875935,False,165,False,,382,713.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster332,332,Mmb_332,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 99.9%, Thalamus: 0.1%, Cerebral cortex: 0.0%","Human MN: 44.7%, Human HTHma: 37.0%, Human HTHtub: 9.6%","SIM1, FOXB1, PITX2, LHX1-DT, FRMPD2, LHX1, ANXA3, AC012501.2, AC083837.1, AL691420.1",16361,12.53,0.020129,5.5996,0.012628,1.8986654267798202,False,166,False,,332,1061.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster235,235,Splat_235,Splatter,NEUR,GABA,"Cerebral cortex: 31.8%, Amygdala: 28.5%, Basal forebrain: 25.2%","Human SI: 7.7%, Human CEN: 6.9%, Human Pu: 5.7%","NPY, CORT, SST, NOS1, AC005837.1, TLL2, CRHBP, TENT5A, TACR1, LHX6",16361,7.9166,0.019289,3.5665,0.013227,1.878538646454015,False,167,False,,235,3850.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster254,254,MGE_254,MGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 77.9%, Hippocampus: 13.0%, Amygdala: 4.5%","Human M1C: 8.3%, Human MTG: 6.2%, Human MEC: 4.6%","LINC01035, KLHL14, AL450345.2, ITGA1, PAWR, FBN2, AL590608.1, AC022133.2, SLC17A8, SST",16361,11.058,0.020778,4.9848,0.013275,1.8769654702464933,False,168,False,,254,7539.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster305,305,CBI_305,Cerebellar inhibitory,NEUR,GABA,"Cerebellum: 88.0%, Pons: 4.7%, Midbrain: 3.7%","Human CBV: 79.1%, Human CBL: 7.9%, Human IC: 3.7%","SCGN, TFAP2B, LIPG, LRRC38, LBX1-AS1, BHLHE22, LINC02058, LHX1, LMCD1, EN2",16361,7.5012,0.01877,3.3911,0.013489,1.8700202453302903,False,169,False,,305,191.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster355,355,Splat_355,Splatter,NEUR,GABA,"Midbrain: 87.7%, Pons: 9.3%, Thalamus: 2.4%","Human IC: 35.8%, Human SC: 26.8%, Human PTR: 14.3%","PAX5, GATA3, LINC01956, LHX5-AS1, LINC01497, PAX7, LINC01210, GATA3-AS1, GATA2, LHX1",16361,15.596,0.018863,7.0756,0.013765,1.861223784270651,False,170,False,,355,4371.0
chronotype_loh2018_ukb,Chronotype,sleep / brain-direct,Cluster328,328,Mmb_328,Mammillary body,NEUR,HDC VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 40.4%, Human HTHma: 29.5%, Human HTHtub: 26.0%","LINC00410, PITX2, AL691420.1, SIM1, LHX1-DT, FOXB1, AC087664.2, TNFRSF11B, LHX1, FSHR",16361,11.594,0.019666,5.262,0.01379,1.8604357338241502,False,171,False,,328,2346.0
