trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,cluster_id,n_cells
migraine_finngen,Migraine,neurological / brain-direct,Cluster219,219,MSN_219,Medium spiny neuron,NEUR,GABA,"Amygdala: 33.2%, Basal forebrain: 32.8%, Hypothalamus: 18.6%","Human SI: 31.0%, Human BNST: 23.2%, Human HTHpo: 13.6%","ISL1, NPNT, AC010478.1, LINC02462, PROK2, AC015631.1, DRD3, AC022433.1, NMBR, LINC01951",16076,8.8185,0.01184,5.5431,0.055827,1.2531557093957086,False,44,,,219,8342.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster102,102,DLCT6b_102,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Amygdala: 66.6%, Cerebral cortex: 28.9%, Hippocampus: 4.2%","Human La: 18.0%, Human BL: 17.0%, Human LEC: 16.4%","AC092131.1, LINC01194, CCN2, VWA2, AC064875.1, SLC15A5, HCP5, SNHG31, AC023669.2, AP003100.2",16076,6.6989,0.011628,4.213,0.055923,1.2524095388271395,False,45,,,102,1920.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster109,109,DLCT6b_109,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 94.0%, Hippocampus: 3.3%, Basal forebrain: 1.8%","Human M1C: 16.5%, Human MTG: 9.8%, Human TH-TL: 5.7%","AC105021.1, AC073968.2, VWA2, IL4R, C5AR2, SEMA3E, SH2D1B, ABCC9, SGCG, ADAMTSL1",16076,8.7287,0.011786,5.5311,0.057281,1.2419894088096461,False,46,,,109,10646.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster242,242,MGE_242,MGE interneuron,NEUR,,"Cerebral cortex: 90.8%, Hippocampus: 4.6%, Basal forebrain: 1.8%","Human M1C: 6.8%, Human MTG: 6.4%, Human A32: 5.4%","AC022905.1, AC113347.4, MCUB, ELFN1, DCN, FBN2, SLC27A6, TNFSF15, SST, LINC02397",16076,9.1601,0.011807,5.8595,0.059003,1.229125906148997,False,47,,,242,15796.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster216,216,MSN_216,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 40.9%, Amygdala: 26.3%, Hypothalamus: 18.3%","Human SI: 36.9%, Human BNST: 19.4%, Human HTHpo: 16.1%","DRD2, MYO3A, PENK, ADORA2A, LINC01833, GPR6, LINC02462, AL020994.2, P2RY1, SIX3",16076,7.8498,0.011683,5.0589,0.060383,1.2190853137859305,False,48,,,216,5720.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster143,143,DLIT_143,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 89.0%, Basal forebrain: 4.2%, Amygdala: 4.2%","Human MEC: 14.2%, Human ACC: 10.5%, Human A38: 9.9%","AC021134.1, Z68323.1, AL033539.2, AC079052.1, AC021134.2, LINC01821, TRABD2A, LINC01606, ADTRP, LINC01320",16076,7.3777,0.011588,4.8061,0.062393,1.2048641319826776,False,49,,,143,13468.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster110,110,DLCT6b_110,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 84.7%, Basal forebrain: 6.3%, Amygdala: 5.0%","Human FI: 9.6%, Human ACC: 9.2%, Human A38: 7.1%","AC105021.1, TRIM22, SULF1, C5AR2, AC073968.2, LGR6, CAV1, AC079380.1, S100Z, ABCC9",16076,6.2248,0.010965,4.0645,0.062837,1.2017845574727186,False,50,,,110,8324.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster446,446,Thex_446,Thalamic excitatory,,VGLUT2,"Thalamus: 99.9%, Hippocampus: 0.0%, Midbrain: 0.0%","Human LG: 99.9%, Human PAG-DR: 0.0%, Human LP: 0.0%","DCDC2C, AL355612.1, LINC01491, AC092078.3, SHOX2, AC044810.3, DEFB1, LCP1, AC092078.2, PPP1R17",16076,5.4692,0.011382,3.575,0.06304,1.200383795518501,False,51,,,446,15148.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster375,375,Splat_375,Splatter,NEUR,VGLUT2 VGLUT3,"Thalamus: 94.3%, Midbrain: 5.4%, Pons: 0.1%","Human ETH: 77.2%, Human MD-Re: 14.9%, Human PAG-DR: 3.3%","GPR151, POU4F1, MMRN1, DLK1, LHX9, LRRC55, LINC01497, EBF1, LINC01876, ONECUT1",16076,5.8763,0.010758,3.9277,0.067326,1.1718171872479548,False,52,,,375,2762.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster387,387,Splat_387,Splatter,NEUR,VGLUT2,"Pons: 89.9%, Midbrain: 8.9%, Medulla: 0.7%","Human PB: 68.9%, Human DTg: 16.1%, Human PAG: 7.9%","PAX5, EBF2, LINC01798, AC090993.1, F13A1, DLK1, AC004080.1, TMEM255A, GLP1R, EBF3",16076,5.3392,0.01009,3.5755,0.067694,1.1694498229303354,False,53,,,387,1804.0
migraine_finngen,Migraine,neurological / brain-direct,Cluster154,154,Amex_154,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 87.5%, Cerebral cortex: 6.8%, Hippocampus: 5.7%","Human BL: 55.4%, Human La: 20.5%, Human BM: 8.2%","DCSTAMP, AL445207.1, PTGER3, AC005909.2, LINC01821, SMIM36, AC099517.1, AC018742.1, AC022655.1, AC004704.1",16076,6.0402,0.010636,4.0956,0.070143,1.1540156633820426,False,54,,,154,7970.0
